Date;Time of day;Germany/Luxembourg[€/MWh];Denmark 1[€/MWh];Denmark 2[€/MWh];France[€/MWh];Northern Italy[€/MWh];Netherlands[€/MWh];Poland[€/MWh];Sweden 4[€/MWh];Switzerland[€/MWh];Slovenia[€/MWh];Czech Republic[€/MWh];Hungary[€/MWh];Austria[€/MWh];DE/AT/LU[€/MWh];Belgium[€/MWh];Norway 2[€/MWh]
Nov 25, 2021;9:00 PM;152.11;110.41;110.41;285.37;285.37;173.06;110.41;110.41;290.05;285.37;152.11;215.08;215.08;-;244.95;110.41
Nov 25, 2021;10:00 PM;155.28;109.01;105.85;262.87;240;165.79;105.85;105.85;256.4;240;155.28;210.06;210.06;-;230.7;105.85
Nov 25, 2021;11:00 PM;129.55;105.76;87.84;294.04;225;161.82;91.97;87.84;248.33;180.97;129.55;180.97;180.97;-;227.91;102.69
Nov 26, 2021;12:00 AM;155.45;106.89;98.61;252.87;228.99;172;88.16;98.61;247.29;186.64;155.45;186.64;186.64;-;224.57;103.79
Nov 26, 2021;1:00 AM;159.74;107.18;87.26;244.58;222.26;174.72;87.26;87.26;228.05;186.93;159.74;186.93;186.93;-;220;104.08
Nov 26, 2021;2:00 AM;148.81;109.93;89.15;245.82;215.69;165.9;89.15;89.15;220.96;179.89;148.81;179.89;179.89;-;217.68;106.74
Nov 26, 2021;3:00 AM;148.8;112.31;90.69;220.93;207.81;159.9;90.69;90.69;211.82;179;148.8;179;179;-;198.78;109.05
Nov 26, 2021;4:00 AM;153.7;113.35;104.9;220.28;206.9;143.42;104.9;104.9;213.59;177.09;153.7;177.09;177.09;-;182;110.06
Nov 26, 2021;5:00 AM;164.7;152.57;115.22;249.48;215.69;152.57;113.95;115.22;233.37;194.49;164.7;201.9;194.49;-;200.74;115.22
Nov 26, 2021;6:00 AM;213.3;213.3;213.3;261.82;260;213.3;128.13;208.18;285.32;255.65;213.3;255.65;255.65;-;226.62;121.92
Nov 26, 2021;7:00 AM;269.08;269.08;269.08;320;320;239.52;115.79;262.62;316.09;299.94;269.08;299.94;299.94;-;207.36;130.02
Nov 26, 2021;8:00 AM;288.99;288.99;288.99;345;345;256.1;128.59;282.05;325.21;301.21;288.99;301.21;301.21;-;219.4;131.12
Nov 26, 2021;9:00 AM;282.56;259.97;282.56;346.37;346.37;232.9;143.57;259.97;323.91;297.93;282.56;297.93;297.93;-;248.6;126.71
Nov 26, 2021;10:00 AM;272.53;235.91;272.53;320.5;320.5;235.91;147.29;235.91;319.68;284.98;272.53;284.98;284.98;-;250;122.4
Nov 26, 2021;11:00 AM;215.97;195.4;215.97;324.65;324.65;195.4;169.26;195.4;323.81;272.38;215.97;272.38;272.38;-;251;119.41
Nov 26, 2021;12:00 PM;234.4;201.91;234.4;307.17;307.17;201.91;192.56;201.91;311.25;281.91;234.4;281.91;281.91;-;216.53;117.64
Nov 26, 2021;1:00 PM;188.19;174.9;188.19;281.1;281.1;174.9;188.19;174.9;292.72;270.05;188.19;270.05;270.05;-;224.72;117.83
Nov 26, 2021;2:00 PM;182.82;169.75;182.82;270;270;169.75;182.82;169.75;286.29;270;182.82;270;270;-;216.96;117.13
Nov 26, 2021;3:00 PM;180.45;165.49;180.45;272.8;279.96;165.49;210.21;165.49;284.08;279.96;279.96;279.96;279.96;-;216.45;117.73
Nov 26, 2021;4:00 PM;191.38;178.92;191.38;267.39;280;178.92;217.06;186.79;287.58;280;280;280;280;-;221.8;120.47
Nov 26, 2021;5:00 PM;225.88;189.9;225.88;277.73;283.22;279.77;220.46;220.46;297.73;283.22;283.22;283.22;283.22;-;257.53;120.66
Nov 26, 2021;6:00 PM;182.06;127.85;202.28;289.9;289.9;206;210.73;155.42;308.35;275.04;255;275.04;275.04;-;247.04;120.11
Nov 26, 2021;7:00 PM;165.15;128;144.93;270.89;270.89;194.9;204.76;144.93;297;222.26;222.26;222.26;222.26;-;239.92;117.19
Nov 26, 2021;8:00 PM;150.1;114.01;114.01;250;250;219;150.1;114.01;286.02;198.08;150.1;198.08;198.08;-;214.3;114.01
Nov 26, 2021;9:00 PM;119.18;113.95;113.95;241.16;228.99;219;115.73;113.95;257.46;163.99;127.91;163.99;163.99;-;207.25;112.98
Nov 26, 2021;10:00 PM;118.66;111.43;111.43;253.7;223.92;208;118.66;111.43;245.76;167.76;118.66;167.76;167.76;-;209.26;109.66
Nov 26, 2021;11:00 PM;109.11;105.73;105.73;269.66;215.04;189;109.11;105.73;233.47;167.99;109.11;167.99;167.99;-;208.5;105.73
Nov 27, 2021;12:00 AM;130.08;126.96;126.96;223.31;223.31;250.1;126.96;126.96;235.43;154.33;130.08;154.33;154.33;-;229.78;113.73
Nov 27, 2021;1:00 AM;153.33;120.24;120.24;218.86;218.86;190;120.24;120.24;224.58;168.71;153.33;168.71;168.71;-;210.57;114.39
Nov 27, 2021;2:00 AM;151.4;118.41;118.41;210.36;210.36;182;118.41;118.41;205.88;165.23;151.4;165.23;165.23;-;201.72;114.98
Nov 27, 2021;3:00 AM;157.11;117.99;117.99;193.82;193.82;167.71;117.99;117.99;190.09;165.57;157.11;159.57;165.57;-;184.03;114.57
Nov 27, 2021;4:00 AM;160.49;119.58;119.58;184.1;184.1;167.3;119.58;119.58;185.13;165.93;160.49;165.93;165.93;-;177.8;116.11
Nov 27, 2021;5:00 AM;167.08;121.2;121.2;173.86;193.06;169.18;121.2;121.2;189.62;169;167.08;167.08;169;-;172.05;117.68
Nov 27, 2021;6:00 AM;169.16;117.15;117.15;175.36;207.01;175.07;123.99;117.15;204.54;207.01;169.16;194.03;207.01;-;176.22;117.15
Nov 27, 2021;7:00 AM;189.1;128.4;128.4;203.66;214;203.42;127.69;128.4;226.98;210.05;189.1;209.98;210.05;-;213.1;121.28
Nov 27, 2021;8:00 AM;209.39;159.01;159.01;210;221.32;209.26;144.93;159.01;242.67;215.02;209.39;215.02;215.02;-;210;131.3
Nov 27, 2021;9:00 AM;219.09;213.83;213.83;223.27;223.27;213.83;160.05;213.83;248.08;220.07;219.09;220.07;220.07;-;226.96;136.99
Nov 27, 2021;10:00 AM;222.13;209.13;216.8;230.9;230.9;209.13;166.64;216.8;250.73;224.19;222.13;224.19;224.19;-;238.9;140.57
Nov 27, 2021;11:00 AM;225.54;180.1;180.1;225.54;225.54;225.54;179.7;180.1;245.68;225.54;225.54;225.54;225.54;-;225.54;147.14
Nov 27, 2021;12:00 PM;219.09;213.58;213.58;223.27;223.27;213.58;179.89;213.58;244.51;220.08;219.09;220.08;220.08;-;227.08;139.65
Nov 27, 2021;1:00 PM;216.02;210.84;210.84;216.02;216.02;216.02;178.85;210.84;240.46;216.02;216.02;216.02;216.02;-;216.02;136.93
Nov 27, 2021;2:00 PM;218.9;218.9;218.9;218.9;218.9;218.9;170.38;218.9;232.83;218.9;218.9;218.9;218.9;-;218.9;135.89
Nov 27, 2021;3:00 PM;225;225;225;225;225;225;192.61;225;242.78;225;225;225;225;-;225;138.18
Nov 27, 2021;4:00 PM;231.26;227.38;227.38;231.23;233.82;227.38;210.75;227.38;250.88;233.82;231.26;233.82;233.82;-;231.03;200.02
Nov 27, 2021;5:00 PM;270.8;270.8;270.8;270.8;270.8;270.8;202.75;270.8;284.9;270.8;270.8;270.8;270.8;-;270.8;262.13
Nov 27, 2021;6:00 PM;265.96;250;250;277.33;277.33;250;196.22;250;289.43;277.33;265.96;268.65;268.65;-;287.77;242
Nov 27, 2021;7:00 PM;240;214.03;214.03;264.07;264.07;214.03;178.16;214.03;268.65;260;240;245.55;245.55;-;260;207.18
Nov 27, 2021;8:00 PM;213.29;184.1;184.1;238.43;238.43;184.1;159.62;184.1;248.73;238.43;213.29;238.43;238.43;-;226.36;152.69
Nov 27, 2021;9:00 PM;212.4;200;200;223.86;223.86;200;141.53;200;235.76;215.02;212.4;215.02;215.02;-;220;140.01
Nov 27, 2021;10:00 PM;204.08;131.51;131.51;216.27;216.27;200.1;127.69;127.69;231.35;206.56;204.08;206.56;206.56;-;225.94;127.69
Nov 27, 2021;11:00 PM;198.83;129.02;129.02;204;204;189.73;119.96;119.96;230.41;199.95;198.83;198.83;199.95;-;208.88;119.96
Nov 28, 2021;12:00 AM;193.95;188.89;188.89;210.02;210.02;188.89;131.51;176.78;216.05;199.19;193.95;199.19;199.19;-;219.35;176.78
Nov 28, 2021;1:00 AM;188.88;188.88;188.88;195.85;195.85;192.37;127.27;140.1;208.52;190.08;188.88;188.88;190.08;-;195.12;140.1
Nov 28, 2021;2:00 AM;188.12;188.12;188.12;188.12;188.12;188.12;131.51;138.55;200.02;188.12;188.12;188.12;188.12;-;188.12;138.55
Nov 28, 2021;3:00 AM;181.2;181.2;181.2;181.2;181.2;181.2;131.51;136.14;177.27;181.2;181.2;181.2;181.2;-;181.2;136.14
Nov 28, 2021;4:00 AM;176;176;176;176;176;176;135.75;140.01;173.12;176;176;176;176;-;176;140.01
Nov 28, 2021;5:00 AM;174.5;174.5;174.5;174.5;174.5;174.5;131.51;168.92;170.76;174.5;174.5;174.5;174.5;-;174.5;168.92
Nov 28, 2021;6:00 AM;181.4;181.4;181.4;181.4;181.4;181.4;144.23;163.68;186.3;181.4;181.4;181.4;181.4;-;181.4;163.68
Nov 28, 2021;7:00 AM;184.77;184.77;184.77;184.77;184.77;184.77;158.76;158.76;201.06;184.77;184.77;184.77;184.77;-;184.77;158.76
Nov 28, 2021;8:00 AM;185.99;185.99;185.99;185.99;185.99;185.99;153.35;181.53;205.83;185.99;185.99;185.99;185.99;-;185.99;180.04
Nov 28, 2021;9:00 AM;199.99;199.99;199.99;199.99;199.99;199.99;158.03;199.99;220.09;199.99;199.99;199.99;199.99;-;199.99;193.59
Nov 28, 2021;10:00 AM;203.01;203.01;203.01;203.01;203.01;203.01;169.91;203.01;224.92;203.01;203.01;203.01;203.01;-;203.01;196.52
Nov 28, 2021;11:00 AM;209.76;209.76;209.76;209.76;209.76;209.76;186.83;209.76;225.47;209.76;209.76;209.76;209.76;-;209.76;203.05
Nov 28, 2021;12:00 PM;210.07;210.07;210.07;210.07;210.07;210.07;196.19;210.07;226.53;210.07;210.07;210.07;210.07;-;210.07;203.35
Nov 28, 2021;1:00 PM;198.28;198.28;198.28;198.28;198.28;198.28;198.28;198.28;223.09;198.28;198.28;198.28;198.28;-;198.28;191.94
Nov 28, 2021;2:00 PM;198.34;198.34;198.34;198.34;198.34;198.34;198.34;198.34;221.01;198.34;198.34;198.34;198.34;-;198.34;191.99
Nov 28, 2021;3:00 PM;205.11;205.11;205.11;205.11;205.11;205.11;205.11;205.11;222.92;205.11;205.11;205.11;205.11;-;205.11;198.54
Nov 28, 2021;4:00 PM;217.03;217.03;217.03;217.03;217.03;217.03;205.54;217.03;229.06;217.03;217.03;217.03;217.03;-;217.03;210.09
Nov 28, 2021;5:00 PM;245.13;245.13;245.13;245.13;245.13;245.13;209.99;245.13;257.87;245.13;245.13;245.13;245.13;-;245.13;237.29
Nov 28, 2021;6:00 PM;247.94;247.94;247.94;247.94;247.94;247.94;223.6;247.94;272.43;247.94;247.94;247.94;247.94;-;247.94;240.01
Nov 28, 2021;7:00 PM;238.15;238.15;238.15;240.06;240.06;235.13;197.26;238.15;273.72;238.61;238.15;238.61;238.61;-;241.81;227.6
Nov 28, 2021;8:00 PM;216.63;211.43;211.43;230.49;230.49;195.7;180.75;211.43;247.61;220.05;216.63;220.05;220.05;-;238.7;189.43
Nov 28, 2021;9:00 PM;204.69;189.04;189.04;214;214;189;178.37;189.04;229.1;207.02;204.69;207.02;207.02;-;217.55;182.95
Nov 28, 2021;10:00 PM;201.8;192.33;192.33;210.02;210.02;192.37;158.81;192.33;225.1;203.89;201.8;202.76;203.89;-;202.43;186.22
Nov 28, 2021;11:00 PM;177.24;147.92;147.92;194.06;194.06;158.29;139.99;144.17;221.76;181.54;177.24;177.24;181.54;-;178.54;144.17
Nov 29, 2021;12:00 AM;155.39;155.39;155.39;199.5;199.5;167.77;110.29;150.89;222.05;163.04;155.39;155.39;163.04;-;185.96;150.89
Nov 29, 2021;1:00 AM;151.31;151.31;151.31;192.53;192.53;169.17;101.71;146.92;217.14;158.94;151.31;151.31;158.94;-;189;146.92
Nov 29, 2021;2:00 AM;141.13;141.13;141.13;192.78;192.78;155.63;98.86;137.04;214.62;155.31;141.13;141.13;155.31;-;176.96;137.04
Nov 29, 2021;3:00 AM;136.65;136.65;136.65;185.09;185.09;137.07;92.24;133.37;207.28;150.5;136.65;136.65;150.5;-;160.36;132.69
Nov 29, 2021;4:00 AM;143.39;143.39;143.39;180;180;143.84;103.93;139.95;209.44;153.84;143.39;143.39;153.84;-;161.55;139.23
Nov 29, 2021;5:00 AM;160.51;152.6;152.6;197.97;197.97;157.65;113.46;152.6;224.26;171.33;160.51;160.51;171.33;-;176.46;152.6
Nov 29, 2021;6:00 AM;221.07;215.76;215.76;267.31;267.31;203.3;111.38;215.76;271.71;232.47;221.07;221.07;232.47;-;193.06;196.8
Nov 29, 2021;7:00 AM;289.44;289.44;289.44;375.4;350;224.61;101.92;289.44;326.54;309.85;289.44;289.44;309.85;-;234.2;217.42
Nov 29, 2021;8:00 AM;331.14;331.14;331.14;360;360;308.12;101.81;331.14;354.93;338;331.14;331.14;338;-;312.51;318.31
Nov 29, 2021;9:00 AM;320.09;320.09;320.09;361.07;361.07;289.23;127.24;320.09;356.44;329.75;320.09;320.09;329.75;-;293.6;300.48
Nov 29, 2021;10:00 AM;295.83;295.83;295.83;355.73;355.73;250.66;131;295.83;344.95;309.94;295.83;295.83;309.94;-;257.12;258.94
Nov 29, 2021;11:00 AM;298.54;298.54;298.54;355.1;355.1;253;137.95;298.54;342.3;311.86;298.54;298.54;311.86;-;261.97;261.36
Nov 29, 2021;12:00 PM;299.03;299.03;299.03;346.53;346.53;268.97;137.91;299.03;330.69;309.85;299.03;299.03;309.85;-;238.17;277.86
Nov 29, 2021;1:00 PM;329.2;329.2;329.2;329.2;329.2;329.2;121.41;329.2;330.23;329.2;329.2;329.2;329.2;-;329.2;318.99
Nov 29, 2021;2:00 PM;342.77;342.77;342.77;342.77;342.77;342.77;102.64;342.77;332.07;342.77;342.77;342.77;342.77;-;342.77;332.15
Nov 29, 2021;3:00 PM;352.11;352.11;352.11;352.11;352.11;352.11;102.87;352.11;352.87;352.11;352.11;352.11;352.11;-;352.11;341.2
Nov 29, 2021;4:00 PM;360;360;360;360;360;360;137.85;360;366.05;360;360;360;360;-;360;348.84
Nov 29, 2021;5:00 PM;421.87;421.87;421.87;421.87;421.87;421.87;121.07;421.87;399.41;421.87;421.87;421.87;421.87;-;421.87;408.79
Nov 29, 2021;6:00 PM;410.13;410.13;410.13;410.13;410.13;410.13;102.85;410.13;367.9;410.13;410.13;410.13;410.13;-;410.13;397.42
Nov 29, 2021;7:00 PM;355.06;355.06;355.06;355.06;355.06;355.06;100.95;355.06;354.94;355.06;355.06;355.06;355.06;-;355.06;343.69
Nov 29, 2021;8:00 PM;310.16;310.16;310.16;310.16;310.16;310.16;103.12;310.16;310.08;310.16;310.16;310.16;310.16;-;310.16;300.23
Nov 29, 2021;9:00 PM;234.68;234.68;234.68;270;270;206.47;112.19;229.05;276.14;242.66;234.68;242.66;242.66;-;217.43;199.87
Nov 29, 2021;10:00 PM;193.53;193.53;193.53;258.85;228.12;190;123.02;183.92;265;205.21;193.53;205.21;205.21;-;206.29;183.92
Nov 29, 2021;11:00 PM;130.05;130.05;130.05;247.69;224.45;143.78;116.92;130.05;253.83;150.3;130.05;148.65;150.3;-;200.71;130.05
Nov 30, 2021;12:00 AM;113.9;108.59;119.03;255.35;250;108.59;113.9;119.03;242.45;155.63;113.9;125.59;155.63;-;177.4;119.03
Nov 30, 2021;1:00 AM;100.51;100.51;100.51;250;250;100.51;100.51;100.51;240.73;144.79;100.51;118.61;144.79;-;167.53;103.88
Nov 30, 2021;2:00 AM;91.93;91.93;91.93;242.76;242.76;91.93;91.93;91.93;225.48;136.6;91.93;118.61;136.6;-;159.55;97.38
Nov 30, 2021;3:00 AM;73.06;73.06;73.06;225.67;225.67;94.1;77.8;77.8;214.54;180;77.8;113;180;-;148.48;97.21
Nov 30, 2021;4:00 AM;64.82;64.82;64.82;220.12;220.12;93.94;91.01;91.01;215.02;175.37;94.3;118.61;175.37;-;143.75;97.05
Nov 30, 2021;5:00 AM;69.75;69.75;69.75;240.46;240.46;98.36;101.61;101.61;223.82;175.66;101.61;175.66;175.66;-;156.94;101.61
Nov 30, 2021;6:00 AM;71.56;71.56;71.56;272.4;272.4;100.57;121.38;112.25;272.9;200;200;200;200;-;171.04;112.25
Nov 30, 2021;7:00 AM;93.97;93.97;144.98;314.9;314.9;214;111.6;144.98;314.96;220.07;220.07;220.07;220.07;-;264.3;117.35
Nov 30, 2021;8:00 AM;92.39;92.39;210.04;330.05;330.05;201;127.77;210.04;329.36;250.5;240;248.54;250.5;-;265.8;122.85
Nov 30, 2021;9:00 AM;94.65;94.65;159.86;320;320;200;125.23;159.86;326.19;242.23;227.69;227.69;242.23;-;286.4;122.7
Nov 30, 2021;10:00 AM;96.68;96.68;177.24;300.97;300.97;210;108.63;177.24;314.92;265.04;199.55;199.55;265.04;-;216.55;122.65
Nov 30, 2021;11:00 AM;108.44;108.44;171.24;283.41;283.41;191;118.5;171.24;308.51;232.16;226;226;232.16;-;260;120.87
Nov 30, 2021;12:00 PM;112.19;112.19;167.56;270;270;196.96;119.25;167.56;301.09;220.09;220.09;220.09;220.09;-;207.65;120.62
Nov 30, 2021;1:00 PM;110.05;110.05;172.76;270;270;199.9;134.14;172.76;294.98;229.2;229.2;229.2;229.2;-;224.74;121.54
Nov 30, 2021;2:00 PM;112.95;112.95;189.04;271.02;271.02;239.9;134.28;189.04;295.48;237;237;237;237;-;218.34;121.34
Nov 30, 2021;3:00 PM;124.91;124.91;250.07;272.21;300;253;138.42;250.07;290.7;288.93;285;288.93;288.93;-;290.56;128.91
Nov 30, 2021;4:00 PM;131.8;131.8;271.67;282.04;320;259;153.21;271.67;295.99;296.91;283;302.07;296.91;-;265.6;136.77
Nov 30, 2021;5:00 PM;187.28;187.28;264.12;300;330;252.95;157.58;264.12;322.19;265.02;264.12;317.36;265.02;-;270;173.94
Nov 30, 2021;6:00 PM;228.92;228.92;228.92;309.3;320;228.92;158.14;228.92;325.74;249.61;228.92;264.68;249.61;-;250;221.59
Nov 30, 2021;7:00 PM;232.6;232.6;232.6;302.6;314;232.6;146.22;232.6;304.67;247.07;232.6;247.07;247.07;-;238.81;225.39
Nov 30, 2021;8:00 PM;215.06;215.06;215.06;290.01;290.01;214.43;127.77;215.06;293.07;230.43;215.06;230.43;230.43;-;220.55;208.39
Nov 30, 2021;9:00 PM;171.89;171.89;171.89;245.45;245.45;172.51;127.77;171.89;258.94;191.91;171.89;191.91;191.91;-;170;166.99
Nov 30, 2021;10:00 PM;145.89;145.89;145.89;234.93;234.93;146.05;142.39;142.39;244.51;172.26;145.89;172.26;172.26;-;185.63;141.37
Nov 30, 2021;11:00 PM;126.94;126.94;126.94;223.99;223.99;126.94;123.89;123.89;238.8;155.68;126.94;155.68;155.68;-;169.24;123.89
Dec 1, 2021;12:00 AM;127.25;127.25;127.25;209.63;222.89;131.46;127.25;127.25;230.07;145.17;127.25;145.17;145.17;-;91.34;127.25
Dec 1, 2021;1:00 AM;107;107;107;214.5;214.5;106.16;107;107;218.34;132.14;107;132.14;132.14;-;53.99;109.67
Dec 1, 2021;2:00 AM;97.39;97.39;97.39;204.31;204.31;97.39;97.39;97.39;203.06;124.04;97.39;124.04;124.04;-;75.3;100.61
Dec 1, 2021;3:00 AM;93.97;93.97;93.97;149.31;199.14;93.88;93.97;93.97;193.3;156.05;93.97;156.05;156.05;-;120.52;96.99
Dec 1, 2021;4:00 AM;86.86;86.86;96.94;120.41;199.1;86.95;97.39;96.94;186.87;174.93;97.39;174.93;174.93;-;103.39;96.94
Dec 1, 2021;5:00 AM;94.27;94.27;111.11;196.89;214.5;94.27;114.43;111.11;209.08;205.65;114.43;205.65;205.65;-;143.07;103.41
Dec 1, 2021;6:00 AM;115.82;115.82;119.52;244;245;115.82;167.87;119.52;239.6;245;167.87;245;245;-;174.18;119.52
Dec 1, 2021;7:00 AM;110.01;110.01;181.47;296.4;296.4;150;181.47;181.47;288.24;286.55;286.55;286.55;286.55;-;150;119.59
Dec 1, 2021;8:00 AM;103.93;103.93;212.01;339.08;339.08;248.3;188.21;212.01;307.08;296.9;296.9;296.9;296.9;-;248.3;121.48
Dec 1, 2021;9:00 AM;94.3;94.3;209.08;350;350;250;183.05;209.08;308.42;270.04;270.04;270.04;270.04;-;250;120.5
Dec 1, 2021;10:00 AM;86.88;86.88;149.77;317.4;317.4;202.1;162.73;149.77;302.11;270.01;270.01;270.01;270.01;-;226.5;119.58
Dec 1, 2021;11:00 AM;86.89;86.89;120.82;314.24;314.24;234;161.35;120.82;293.48;286.95;286.95;286.95;286.95;-;234.19;119.51
Dec 1, 2021;12:00 PM;84.7;84.7;119.35;317.07;317.07;236.32;158.31;119.35;275.82;253.35;253.35;253.35;253.35;-;236.32;119.35
Dec 1, 2021;1:00 PM;85.91;85.91;119.47;314.27;314.27;203;150.71;119.47;276.86;280.61;280.61;280.61;280.61;-;227.88;119.47
Dec 1, 2021;2:00 PM;85.93;85.93;119.82;326;326;225.1;119.82;119.82;286.2;270.77;270.77;270.77;270.77;-;225.1;119.82
Dec 1, 2021;3:00 PM;84.67;84.67;119.96;333.46;334.09;219;119.96;119.96;301.82;284.41;284.41;284.41;284.41;-;219;119.96
Dec 1, 2021;4:00 PM;87.74;87.74;121.88;305.23;319.69;234.02;121.88;121.88;299.38;309.99;300;319.69;309.99;-;234.02;121.88
Dec 1, 2021;5:00 PM;96.76;96.76;121.73;331.17;333.71;322.4;121.73;121.73;309.63;333.71;290;333.71;333.71;-;275.33;121.73
Dec 1, 2021;6:00 PM;90.53;90.53;120.81;334.03;334.03;269.9;120.81;120.81;317.08;334.03;230;334.03;334.03;-;256.56;120.81
Dec 1, 2021;7:00 PM;76.99;76.99;118.45;350;350;229.9;118.45;118.45;314.07;291.71;232;291.71;291.71;-;249.58;119.53
Dec 1, 2021;8:00 PM;71.2;71.2;120.93;314.47;314.47;180.1;120.93;120.93;300.09;270.73;232;270.73;270.73;-;232;120.93
Dec 1, 2021;9:00 PM;70.43;70.43;113.1;284.27;284.27;239.9;109.06;113.1;265.12;238.12;109.06;238.12;238.12;-;228.06;121.72
Dec 1, 2021;10:00 PM;73.5;73.5;86.56;270.22;260;263.94;90.6;86.56;249.93;210.07;90.6;210.07;210.07;-;229.49;119.56
Dec 1, 2021;11:00 PM;71.17;71.17;71.17;285.92;242.04;140.1;78.27;71.17;245.65;183.61;78.27;183.61;183.61;-;195.5;115.97
Dec 2, 2021;12:00 AM;36.98;36.98;36.98;241.93;241.93;119.9;74.76;39.18;240.78;118.61;114.12;118.61;118.61;-;161.29;116.06
Dec 2, 2021;1:00 AM;28.72;28.72;28.72;230;230;115.93;70.77;29.61;226.45;158.09;91.81;113;158.09;-;154.29;112.22
Dec 2, 2021;2:00 AM;37.08;37.08;37.08;221.55;221.55;109.15;70.53;37.08;219.18;159.41;70.53;72.54;159.41;-;149.36;105.66
Dec 2, 2021;3:00 AM;63.76;63.76;63.76;190.28;203.31;110.57;67.18;63.76;211.61;169.7;67.18;72.54;169.7;-;139.83;107.03
Dec 2, 2021;4:00 AM;76.15;76.15;76.15;172.29;202;112.66;76.15;76.15;210.54;175.86;76.15;113;175.86;-;133.79;109.06
Dec 2, 2021;5:00 AM;92.63;92.63;92.63;186.69;212.02;115.97;92.63;92.63;229.03;212.02;92.63;210.73;212.02;-;144.43;112.26
Dec 2, 2021;6:00 AM;159.65;132.05;132.05;241;244.39;205;137.76;132.05;265.95;244.39;159.65;247.9;247.9;-;213.5;132.05
Dec 2, 2021;7:00 AM;207.25;152.83;152.83;318.57;318.57;199.1;142.69;152.83;334.04;296.92;207.25;296.92;296.92;-;252.3;148.4
Dec 2, 2021;8:00 AM;234.9;200.1;200.1;314.94;320;220.7;150.67;200.1;348;320;234.9;320;320;-;254.36;194.29
Dec 2, 2021;9:00 AM;233.75;199.54;199.54;304.87;307.78;215.25;147.61;199.54;334.06;304.9;233.75;304.9;304.9;-;234.7;194.35
Dec 2, 2021;10:00 AM;208.04;196.48;196.48;305.73;309.59;196.48;130.74;196.48;317.25;294.99;208.04;294.99;294.99;-;247.24;190.2
Dec 2, 2021;11:00 AM;228.29;221.44;221.44;274.01;297.97;222.8;150.77;221.44;315.92;297.97;228.29;297.97;297.97;-;246.02;215.67
Dec 2, 2021;12:00 PM;232.13;217.52;217.52;253.15;294.95;217.52;139.93;217.52;305.79;294.95;232.13;294.95;294.95;-;218.89;210.56
Dec 2, 2021;1:00 PM;233.86;226.37;226.37;245.61;294;226.37;164.01;226.37;311.33;294;233.86;294;294;-;225.43;219.13
Dec 2, 2021;2:00 PM;258.09;251.9;251.9;264.19;292.14;251.9;162.56;251.9;311.96;292.14;258.09;292.14;292.14;-;251.42;243.84
Dec 2, 2021;3:00 PM;304.96;297.64;297.64;304.96;304.96;304.96;172.12;297.64;318.49;304.96;304.96;304.96;304.96;-;304.96;289.01
Dec 2, 2021;4:00 PM;327.82;319.95;319.95;327.82;327.82;327.82;185.11;319.95;330.84;327.82;327.82;327.82;327.82;-;327.82;310.67
Dec 2, 2021;5:00 PM;354.98;346.46;346.46;354.98;354.98;354.98;187.32;346.46;372.7;354.98;354.98;354.98;354.98;-;354.98;336.41
Dec 2, 2021;6:00 PM;330;298.54;298.54;350.04;350.04;315.2;187.44;298.54;381.74;334.7;330;333.19;334.7;-;319.09;289.89
Dec 2, 2021;7:00 PM;283.98;219;219;350;350;219;192.99;219;356.01;300.36;283.98;300.36;300.36;-;307.9;211.99
Dec 2, 2021;8:00 PM;228.85;172.05;172.05;345.02;323.1;208.8;172.05;172.05;324.79;273.15;228.85;273.15;273.15;-;284.11;162.54
Dec 2, 2021;9:00 PM;203.08;156.14;156.14;305;305;205;156.14;156.14;291.78;241.48;203.08;235.75;241.48;-;254.74;156.14
Dec 2, 2021;10:00 PM;183.54;146.37;146.37;274.04;274.04;206.78;146.37;146.37;277.83;214.53;183.54;214.53;214.53;-;246.17;138.44
Dec 2, 2021;11:00 PM;132.49;127.09;127.09;289.7;250;172.48;127.09;127.09;274.75;186.32;132.49;161.95;186.32;-;241.28;127.09
Dec 3, 2021;12:00 AM;153.93;141.25;141.25;287.4;287.4;237.9;141.25;141.25;284.02;190.1;153.93;190.1;190.1;-;267.1;141.25
Dec 3, 2021;1:00 AM;124.99;124.99;124.99;250.83;250.83;229.6;124.99;124.99;267.26;159.36;124.99;159.36;159.36;-;241.06;128.6
Dec 3, 2021;2:00 AM;118.09;118.09;118.09;240.36;240.36;216.49;118.09;118.09;260.94;153.67;118.09;118.09;153.67;-;216.16;121.74
Dec 3, 2021;3:00 AM;111.39;111.39;111.39;233.3;233.3;173.5;111.39;111.39;235.28;146.87;111.39;113;146.87;-;193.56;114.96
Dec 3, 2021;4:00 AM;115.02;115.02;115.02;233.3;233.3;122.62;115.02;115.02;231.54;148.96;115.02;118.61;148.96;-;175.28;118.7
Dec 3, 2021;5:00 AM;130.73;130.73;130.73;260.71;260.71;125.93;130.73;130.73;252.87;167.93;130.73;167.93;167.93;-;192.6;130.73
Dec 3, 2021;6:00 AM;169.95;169.95;169.95;311.16;311.16;169.95;160.56;169.95;307.97;262.68;186.67;262.68;262.68;-;234.43;163.9
Dec 3, 2021;7:00 AM;242.08;242.08;248.03;350;350;232.1;126.04;248.03;365.98;289.26;255;289.26;289.26;-;279.7;225.15
Dec 3, 2021;8:00 AM;256.41;256.41;256.41;357.47;357.47;243.88;143.94;256.41;396.8;301.79;256.41;301.79;301.79;-;299.09;248.97
